global_step,epoch,nsamples,wall_time,loss
0,0.0,0,2.8979005813598633,0.29715222120285034
1,0.5,1792,3.8949878215789795,2.098008871078491
2,1.0,3584,5.042255401611328,0.21919262409210205
3,1.5,5376,6.048176527023315,0.3168141543865204
4,2.0,7168,7.208145380020142,0.3278425931930542
5,2.5,8960,8.210594177246094,0.4596029818058014
6,3.0,10752,9.362894296646118,0.3701406419277191
7,3.5,12544,10.371285915374756,0.5812010169029236
8,4.0,14336,11.525097846984863,0.279092401266098
9,4.5,16128,12.531614542007446,0.27838289737701416
10,5.0,17920,13.69469141960144,0.42346158623695374
11,5.5,19712,14.707271575927734,0.6998604536056519
12,6.0,21504,15.861672401428223,1.4867184162139893
13,6.5,23296,16.873374938964844,1.819486141204834
14,7.0,25088,18.02647089958191,0.7633101940155029
15,7.5,26880,19.040222644805908,0.28804725408554077
16,8.0,28672,20.192030429840088,0.30082255601882935
17,8.5,30464,21.202214002609253,0.30078989267349243
18,9.0,32256,22.36213994026184,0.44192296266555786
19,9.5,34048,23.37117838859558,0.280541330575943
20,10.0,35840,24.5346896648407,0.3109458088874817
21,10.5,37632,25.557626724243164,0.2805623710155487
22,11.0,39424,26.7285373210907,0.26635298132896423
23,11.5,41216,27.730528116226196,0.2773529291152954
24,12.0,43008,28.88328790664673,0.2638743221759796
25,12.5,44800,29.89426565170288,0.2433939129114151
26,13.0,46592,31.110778331756592,0.2431199699640274
27,13.5,48384,32.10773587226868,0.2537223696708679
28,14.0,50176,33.26623010635376,0.2559814155101776
29,14.5,51968,34.27061891555786,0.24204525351524353
30,15.0,53760,35.43251132965088,0.2246122509241104
31,15.5,55552,36.44464468955994,0.1814613938331604
32,16.0,57344,37.605639696121216,0.19645829498767853
33,16.5,59136,38.612956285476685,0.5018250346183777
34,17.0,60928,39.763675689697266,0.3648158013820648
35,17.5,62720,40.77250599861145,0.3740173280239105
36,18.0,64512,41.9245171546936,0.4869457185268402
37,18.5,66304,42.93309998512268,0.24526727199554443
38,19.0,68096,44.08703017234802,0.24515998363494873
39,19.5,69888,45.096352338790894,0.2610566318035126
40,20.0,71680,46.25437045097351,0.24492111802101135
41,20.5,73472,47.26488447189331,0.27613964676856995
42,21.0,75264,48.42733550071716,0.7787020802497864
43,21.5,77056,49.43561387062073,0.2284543663263321
44,22.0,78848,50.58675837516785,0.23037607967853546
45,22.5,80640,51.59426808357239,0.34299585223197937
46,23.0,82432,52.749967098236084,0.23414315283298492
47,23.5,84224,53.76056981086731,0.32653236389160156
48,24.0,86016,54.91313982009888,0.48838967084884644
49,24.5,87808,55.923941135406494,2.539022207260132
50,25.0,89600,57.09254479408264,0.7847012281417847
51,25.5,91392,58.09348750114441,0.5200164914131165
52,26.0,93184,59.256890535354614,0.4600946009159088
53,26.5,94976,60.25721788406372,0.8913514018058777
54,27.0,96768,61.413175106048584,10.276037216186523
55,27.5,98560,62.422709226608276,382.2523193359375
56,28.0,100352,63.58881449699402,101.95377349853516
57,28.5,102144,64.60491967201233,155.85350036621094
58,29.0,103936,65.76751017570496,420.43414306640625
59,29.5,105728,66.7877869606018,89.6295394897461
60,30.0,107520,67.95656633377075,255.80084228515625
61,30.5,109312,68.97702407836914,132.95858764648438
62,31.0,111104,70.14178037643433,11.421723365783691
63,31.5,112896,71.16168355941772,44.850154876708984
64,32.0,114688,72.31697392463684,179.60585021972656
65,32.5,116480,73.33897948265076,45.913761138916016
66,33.0,118272,74.49870562553406,50.10585021972656
67,33.5,120064,75.51727724075317,32.167057037353516
68,34.0,121856,76.68219017982483,50.3126106262207
69,34.5,123648,77.70046782493591,77.98284149169922
70,35.0,125440,78.86263537406921,223.15005493164062
71,35.5,127232,79.88445258140564,106.81685638427734
72,36.0,129024,81.03913831710815,151.66629028320312
73,36.5,130816,82.05952000617981,127.58692169189453
74,37.0,132608,83.22426295280457,81.86466979980469
75,37.5,134400,84.23239970207214,414.44866943359375
76,38.0,136192,85.38659429550171,6786.73095703125
77,38.5,137984,86.3971655368805,65.01353454589844
78,39.0,139776,87.55146503448486,95.98429107666016
79,39.5,141568,88.56811738014221,205.70411682128906
80,40.0,143360,89.7355728149414,301.68646240234375
81,40.5,145152,90.73245859146118,392.8497619628906
82,41.0,146944,91.8865168094635,460.5396423339844
83,41.5,148736,92.89847087860107,367.78302001953125
84,42.0,150528,94.0553035736084,379.8957214355469
85,42.5,152320,95.0640013217926,210.68228149414062
86,43.0,154112,96.22003149986267,440.6178283691406
87,43.5,155904,97.23142838478088,3001.551513671875
88,44.0,157696,98.38627481460571,568.362060546875
89,44.5,159488,99.39668941497803,180.39141845703125
90,45.0,161280,100.55339908599854,154.09396362304688
91,45.5,163072,101.56585144996643,120.80381774902344
92,46.0,164864,102.71484780311584,488.448974609375
93,46.5,166656,103.72626495361328,73.10734558105469
94,47.0,168448,104.88009715080261,66.06407165527344
95,47.5,170240,105.89137721061707,8930.5908203125
96,48.0,172032,107.07162046432495,475.49395751953125
97,48.5,173824,108.06263828277588,369.4128112792969
98,49.0,175616,109.21501016616821,380.4811096191406
99,49.5,177408,110.22542834281921,208.68939208984375
100,50.0,179200,111.38453578948975,562.4434814453125
101,50.5,180992,112.39753127098083,511.74822998046875
102,51.0,182784,113.56063079833984,408.8255920410156
103,51.5,184576,114.57081079483032,913.0451049804688
104,52.0,186368,115.74743700027466,1259.9140625
105,52.5,188160,116.73999285697937,1118.501953125
106,53.0,189952,117.90149116516113,643.756591796875
107,53.5,191744,118.91409969329834,711.5692749023438
108,54.0,193536,120.07350277900696,689.6575317382812
109,54.5,195328,121.08435583114624,1122.445068359375
110,55.0,197120,122.23738217353821,3443.543701171875
111,55.5,198912,123.25166845321655,400.7237854003906
112,56.0,200704,124.40519499778748,14851.4765625
113,56.5,202496,125.41304659843445,7084.19677734375
114,57.0,204288,126.56979560852051,2155.483154296875
115,57.5,206080,127.58219170570374,731.9612426757812
116,58.0,207872,128.73613047599792,8230.1796875
117,58.5,209664,129.74700260162354,1135.4677734375
