global_step,epoch,nsamples,wall_time,loss
0,0.0,0,2.8000595569610596,0.5427038669586182
1,0.0078125,28,3.726168632507324,0.4570733606815338
2,0.015625,56,4.663120746612549,0.4265288710594177
3,0.0234375,84,5.594613552093506,0.37008240818977356
4,0.03125,112,6.5301148891448975,0.31497955322265625
5,0.0390625,140,7.474484920501709,0.37774935364723206
6,0.046875,168,8.408782243728638,0.264121413230896
7,0.0546875,196,9.347510576248169,0.3105941414833069
8,0.0625,224,10.29018259048462,0.24271206557750702
9,0.0703125,252,11.233463525772095,0.24162383377552032
10,0.078125,280,12.182535171508789,0.2697862982749939
11,0.0859375,308,13.119571208953857,0.23412206768989563
12,0.09375,336,14.06682276725769,0.25487232208251953
13,0.1015625,364,15.001653671264648,0.30119869112968445
14,0.109375,392,15.945621013641357,0.23377150297164917
15,0.1171875,420,16.879494190216064,0.2338990867137909
16,0.125,448,17.822540998458862,0.2144533395767212
17,0.1328125,476,18.759477138519287,0.20154348015785217
18,0.140625,504,19.694960355758667,0.185214564204216
19,0.1484375,532,20.63079524040222,0.20009522140026093
20,0.15625,560,21.57010841369629,0.21938353776931763
21,0.1640625,588,22.50483512878418,0.198793426156044
22,0.171875,616,23.44120717048645,0.19280558824539185
23,0.1796875,644,24.385779857635498,0.17489127814769745
24,0.1875,672,25.320940256118774,0.17882440984249115
25,0.1953125,700,26.26614546775818,0.16025668382644653
26,0.203125,728,27.20124340057373,0.1808512955904007
27,0.2109375,756,28.135980367660522,0.16485047340393066
28,0.21875,784,29.071893215179443,0.1804911196231842
29,0.2265625,812,30.008856058120728,0.13846474885940552
30,0.234375,840,30.946645975112915,0.1537725329399109
31,0.2421875,868,31.883456468582153,0.17073996365070343
32,0.25,896,32.81708383560181,0.14143244922161102
33,0.2578125,924,33.75186777114868,0.1764230877161026
34,0.265625,952,34.689844846725464,0.13043245673179626
35,0.2734375,980,35.62170457839966,0.1382533311843872
36,0.28125,1008,36.5714430809021,0.11679394543170929
37,0.2890625,1036,37.50309133529663,0.11831709742546082
38,0.296875,1064,38.43823170661926,0.10531402379274368
39,0.3046875,1092,39.36999988555908,0.13782577216625214
40,0.3125,1120,40.30509114265442,0.10091961175203323
41,0.3203125,1148,41.24191379547119,0.10271011292934418
42,0.328125,1176,42.17590093612671,0.10330670326948166
43,0.3359375,1204,43.108269453048706,0.10398697108030319
44,0.34375,1232,44.06130003929138,0.1045752614736557
45,0.3515625,1260,45.005300760269165,0.1370004415512085
46,0.359375,1288,45.94716954231262,0.11778487265110016
47,0.3671875,1316,46.89213800430298,0.13932716846466064
48,0.375,1344,47.83100485801697,0.09831222891807556
49,0.3828125,1372,48.77762460708618,0.1216275691986084
50,0.390625,1400,49.72579622268677,0.07553891092538834
51,0.3984375,1428,50.65870642662048,0.11648865044116974
52,0.40625,1456,51.60652256011963,0.11542484909296036
