global_step,epoch,nsamples,wall_time,loss
47,23.5,84224,55.631033420562744,0.05064531788229942
48,24.0,86016,56.80596160888672,0.05334221571683884
49,24.5,87808,57.80316710472107,0.053205542266368866
50,25.0,89600,58.95567846298218,0.04999992623925209
51,25.5,91392,59.96253848075867,0.057958442717790604
52,26.0,93184,61.11666941642761,0.049486253410577774
53,26.5,94976,62.125442028045654,0.05283036082983017
54,27.0,96768,63.28502583503723,0.05233512818813324
55,27.5,98560,64.28494596481323,0.05102699622511864
56,28.0,100352,65.43701982498169,0.046403758227825165
57,28.5,102144,66.44750308990479,0.061893004924058914
58,29.0,103936,67.5988073348999,0.045178864151239395
59,29.5,105728,68.60679507255554,0.043736521154642105
60,30.0,107520,69.77070212364197,0.04727788642048836
61,30.5,109312,70.77339816093445,0.06364122778177261
62,31.0,111104,71.92971014976501,0.0486157089471817
63,31.5,112896,72.94837141036987,0.054877836257219315
64,32.0,114688,74.11458230018616,0.04867096617817879
65,32.5,116480,75.12541007995605,0.05192752927541733
66,33.0,118272,76.28196024894714,0.05058497563004494
67,33.5,120064,77.29562425613403,0.056228622794151306
68,34.0,121856,78.45155358314514,0.048995181918144226
69,34.5,123648,79.46180319786072,0.05870196223258972
70,35.0,125440,80.61372804641724,0.0561068095266819
71,35.5,127232,81.62146711349487,0.052156101912260056
72,36.0,129024,82.79431462287903,0.04779297485947609
73,36.5,130816,83.7869143486023,0.052096888422966
74,37.0,132608,84.96499466896057,0.048230137676000595
75,37.5,134400,85.95831036567688,0.05314959958195686
76,38.0,136192,87.12290787696838,0.03718334063887596
77,38.5,137984,88.14391255378723,0.04564959555864334
78,39.0,139776,89.30367827415466,0.052400920540094376
79,39.5,141568,90.31766057014465,0.04373929649591446
80,40.0,143360,91.47996258735657,0.04310150817036629
81,40.5,145152,92.49971795082092,0.04296846315264702
82,41.0,146944,93.66480016708374,0.04495593532919884
83,41.5,148736,94.68621730804443,0.04027370736002922
84,42.0,150528,95.85541987419128,0.04216699302196503
85,42.5,152320,96.86495161056519,0.03986132889986038
86,43.0,154112,98.03036379814148,0.04514540359377861
87,43.5,155904,99.03258180618286,0.036712128669023514
88,44.0,157696,100.1991879940033,0.033956535160541534
89,44.5,159488,101.19774317741394,0.03842081502079964
90,45.0,161280,102.35664224624634,0.04460402950644493
91,45.5,163072,103.36224603652954,0.03843245655298233
92,46.0,164864,104.52532529830933,0.032474078238010406
93,46.5,166656,105.53776788711548,0.03825391083955765
94,47.0,168448,106.70288419723511,0.04155828058719635
95,47.5,170240,107.70591759681702,0.04159511253237724
96,48.0,172032,108.86042332649231,0.037057362496852875
97,48.5,173824,109.87008833885193,0.040881261229515076
98,49.0,175616,111.03375554084778,0.05384979397058487
99,49.5,177408,112.03085374832153,0.03820107877254486
100,50.0,179200,113.1868486404419,0.037374213337898254
101,50.5,180992,114.2085268497467,0.047665271908044815
102,51.0,182784,115.37295341491699,0.037236329168081284
103,51.5,184576,116.39444637298584,0.041308142244815826
104,52.0,186368,117.55178260803223,0.04514949396252632
105,52.5,188160,118.5670554637909,0.03653458505868912
106,53.0,189952,119.72284579277039,0.03387686610221863
107,53.5,191744,120.7383234500885,0.042994577437639236
108,54.0,193536,121.92705702781677,0.037231456488370895
109,54.5,195328,122.92543268203735,0.03820089250802994
110,55.0,197120,124.079416513443,0.0353129506111145
111,55.5,198912,125.09476566314697,0.034598834812641144
112,56.0,200704,126.2731921672821,0.04198053106665611
113,56.5,202496,127.2911524772644,0.040578391402959824
114,57.0,204288,128.4446096420288,0.03731417655944824
115,57.5,206080,129.4553496837616,0.03830655291676521
116,58.0,207872,130.61303901672363,0.03660450130701065
117,58.5,209664,131.63107776641846,0.04395254701375961
118,59.0,211456,132.78877234458923,0.03528778254985809
119,59.5,213248,133.8059206008911,0.039199139922857285
120,60.0,215040,134.96557545661926,0.03262358531355858
121,60.5,216832,135.9833927154541,0.03793629631400108
122,61.0,218624,137.14519882202148,0.03721434995532036
123,61.5,220416,138.15630459785461,0.03789612278342247
124,62.0,222208,139.30526685714722,0.03481253609061241
125,62.5,224000,140.3128502368927,0.034937407821416855
126,63.0,225792,141.47374057769775,0.03641520068049431
127,63.5,227584,142.47711277008057,0.03502910956740379
128,64.0,229376,143.63082671165466,0.036662448197603226
129,64.5,231168,144.6420259475708,0.03627795726060867
130,65.0,232960,145.7916955947876,0.037171799689531326
131,65.5,234752,146.80149149894714,0.03367825970053673
132,66.0,236544,147.95645809173584,0.033957339823246
133,66.5,238336,148.9637451171875,0.03912877291440964
134,67.0,240128,150.15333533287048,0.04151567444205284
135,67.5,241920,151.14110779762268,0.03471222147345543
136,68.0,243712,152.30070447921753,0.03998732566833496
137,68.5,245504,153.31707525253296,0.0323789045214653
138,69.0,247296,154.47159337997437,0.041398510336875916
139,69.5,249088,155.48230910301208,0.03690166398882866
140,70.0,250880,156.63892436027527,0.025129226967692375
141,70.5,252672,157.64172792434692,0.04267432168126106
142,71.0,254464,158.80552864074707,0.029339484870433807
143,71.5,256256,159.80641269683838,0.032479457557201385
144,72.0,258048,160.96644520759583,0.03934348747134209
145,72.5,259840,161.97254872322083,0.029810752719640732
146,73.0,261632,163.127117395401,0.031464070081710815
147,73.5,263424,164.1385998725891,0.030650528147816658
148,74.0,265216,165.29720997810364,0.029664581641554832
149,74.5,267008,166.30946350097656,0.02894684672355652
150,75.0,268800,167.4725685119629,0.030404970049858093
151,75.5,270592,168.47260928153992,0.03320227563381195
152,76.0,272384,169.62926769256592,0.0304577574133873
153,76.5,274176,170.63650751113892,0.033071428537368774
154,77.0,275968,171.7868573665619,0.034875400364398956
155,77.5,277760,172.79474472999573,0.03046387992799282
156,78.0,279552,173.99103212356567,0.03327391296625137
157,78.5,281344,174.97998476028442,0.03715962916612625
158,79.0,283136,176.145690202713,0.03277988359332085
159,79.5,284928,177.16575121879578,0.02932187169790268
160,80.0,286720,178.3223798274994,0.03486394137144089
161,80.5,288512,179.34319639205933,0.03550909832119942
162,81.0,290304,180.50317358970642,0.033303115516901016
163,81.5,292096,181.52301263809204,0.02407860942184925
164,82.0,293888,182.68617725372314,0.034916527569293976
165,82.5,295680,183.70566487312317,0.03438541293144226
166,83.0,297472,184.86984968185425,0.028141554445028305
167,83.5,299264,185.8819704055786,0.03631604462862015
168,84.0,301056,187.07380938529968,0.03167562186717987
169,84.5,302848,188.06487321853638,0.03397136926651001
170,85.0,304640,189.2237570285797,0.02576710470020771
171,85.5,306432,190.23420810699463,0.03744056075811386
172,86.0,308224,191.3897831439972,0.034698933362960815
173,86.5,310016,192.42037749290466,0.036052703857421875
174,87.0,311808,193.584135055542,0.040266990661621094
175,87.5,313600,194.58007550239563,0.027722956612706184
176,88.0,315392,195.73684215545654,0.030676476657390594
177,88.5,317184,196.74857187271118,0.03726746514439583
178,89.0,318976,197.9058632850647,0.032424524426460266
179,89.5,320768,198.91507506370544,0.03338812664151192
180,90.0,322560,200.06829571723938,0.030471431091427803
181,90.5,324352,201.0767161846161,0.03127947449684143
182,91.0,326144,202.233065366745,0.03644813224673271
183,91.5,327936,203.24076223373413,0.036246418952941895
184,92.0,329728,204.39459323883057,0.027097517624497414
185,92.5,331520,205.40788292884827,0.035802703350782394
186,93.0,333312,206.562894821167,0.030111970379948616
187,93.5,335104,207.57987666130066,0.030865496024489403
188,94.0,336896,208.7346339225769,0.03405173122882843
189,94.5,338688,209.74478816986084,0.03141402080655098
190,95.0,340480,210.89696836471558,0.027970993891358376
191,95.5,342272,211.90471148490906,0.027372684329748154
192,96.0,344064,213.06543731689453,0.03389890119433403
193,96.5,345856,214.06776762008667,0.02628222666680813
194,97.0,347648,215.23282551765442,0.025588715448975563
195,97.5,349440,216.23939514160156,0.030626537278294563
196,98.0,351232,217.39059972763062,0.031078573316335678
197,98.5,353024,218.3995180130005,0.026030993089079857
198,99.0,354816,219.5527126789093,0.02803613245487213
199,99.5,356608,220.5638506412506,0.030149882659316063
