global_step,epoch,nsamples,wall_time,loss
0,0.0,0,4.848002672195435,0.29715222120285034
1,0.5,1792,5.855461597442627,0.2354716658592224
2,1.0,3584,7.017820119857788,0.18928606808185577
3,1.5,5376,8.030588626861572,0.20040066540241241
4,2.0,7168,9.202542781829834,0.17874374985694885
5,2.5,8960,10.228813171386719,0.27049538493156433
6,3.0,10752,11.392252683639526,0.1952054351568222
7,3.5,12544,12.409820795059204,0.18464156985282898
8,4.0,14336,13.574597835540771,0.1578790247440338
9,4.5,16128,14.58860468864441,0.24278777837753296
10,5.0,17920,15.830402135848999,0.1811094731092453
11,5.5,19712,16.82050585746765,0.18588295578956604
12,6.0,21504,17.991984128952026,0.18355022370815277
13,6.5,23296,18.991924285888672,0.19174164533615112
14,7.0,25088,20.148793935775757,0.1708088517189026
15,7.5,26880,21.159148693084717,0.16294606029987335
16,8.0,28672,22.330095052719116,0.1604280024766922
17,8.5,30464,23.328983068466187,0.16051673889160156
18,9.0,32256,24.505166053771973,0.154973566532135
19,9.5,34048,25.517330408096313,0.15395301580429077
20,10.0,35840,26.681999444961548,0.13808093965053558
21,10.5,37632,27.692294120788574,0.12190967798233032
22,11.0,39424,28.867683172225952,0.1269962340593338
23,11.5,41216,29.85940384864807,0.10810808092355728
24,12.0,43008,31.03522562980652,0.10234388709068298
25,12.5,44800,32.045315742492676,0.10255017876625061
26,13.0,46592,33.2632474899292,0.09747583419084549
27,13.5,48384,34.25466227531433,0.09079588204622269
28,14.0,50176,35.4212920665741,0.08499552309513092
29,14.5,51968,36.42415690422058,0.08659251034259796
30,15.0,53760,37.59047603607178,0.07241802662611008
31,15.5,55552,38.59199285507202,0.07304539531469345
32,16.0,57344,39.76963472366333,0.07850922644138336
33,16.5,59136,40.768555641174316,0.0737580806016922
34,17.0,60928,41.928797006607056,0.0713590681552887
35,17.5,62720,42.93941044807434,0.07445623725652695
36,18.0,64512,44.093666791915894,0.06204906478524208
37,18.5,66304,45.1003680229187,0.0625944584608078
38,19.0,68096,46.27514410018921,0.06586053222417831
39,19.5,69888,47.2764790058136,0.0573662631213665
40,20.0,71680,48.44494128227234,0.06725765764713287
41,20.5,73472,49.45157432556152,0.06119741126894951
42,21.0,75264,50.6098906993866,0.055578846484422684
43,21.5,77056,51.62042045593262,0.06372986733913422
44,22.0,78848,52.78479194641113,0.05919942259788513
45,22.5,80640,53.80014514923096,0.05266515910625458
46,23.0,82432,54.9740469455719,0.05472930148243904
47,23.5,84224,55.97933912277222,0.048212889581918716
48,24.0,86016,57.153605222702026,0.05151812732219696
49,24.5,87808,58.14970326423645,0.05190538987517357
50,25.0,89600,59.30229640007019,0.04784173145890236
51,25.5,91392,60.313960552215576,0.052041687071323395
52,26.0,93184,61.4867160320282,0.04972396790981293
53,26.5,94976,62.47800588607788,0.044880058616399765
54,27.0,96768,63.65077042579651,0.04344958811998367
55,27.5,98560,64.64591932296753,0.04512753337621689
56,28.0,100352,65.81126523017883,0.04612727463245392
57,28.5,102144,66.81841945648193,0.043051015585660934
58,29.0,103936,67.99023938179016,0.04286608472466469
59,29.5,105728,68.99643135070801,0.042730316519737244
60,30.0,107520,70.16856503486633,0.04545179754495621
61,30.5,109312,71.1670310497284,0.045443348586559296
62,31.0,111104,72.32624506950378,0.04111621901392937
63,31.5,112896,73.33160090446472,0.03667871281504631
64,32.0,114688,74.49390935897827,0.04287498816847801
65,32.5,116480,75.50168585777283,0.04055682569742203
66,33.0,118272,76.65510511398315,0.0425962470471859
67,33.5,120064,77.66288757324219,0.041829127818346024
68,34.0,121856,78.8197774887085,0.04948605224490166
69,34.5,123648,79.82605934143066,0.04438386857509613
70,35.0,125440,80.98544931411743,0.051637183874845505
71,35.5,127232,81.9958176612854,0.039326172322034836
72,36.0,129024,83.15250253677368,0.04318796843290329
73,36.5,130816,84.16467642784119,0.05310412123799324
74,37.0,132608,85.32336831092834,0.041690196841955185
75,37.5,134400,86.33179903030396,0.03761252015829086
76,38.0,136192,87.4967873096466,0.03953416272997856
77,38.5,137984,88.50981593132019,0.04413209855556488
78,39.0,139776,89.67525625228882,0.04787642881274223
79,39.5,141568,90.6923234462738,0.04508592188358307
80,40.0,143360,91.85854387283325,0.040469639003276825
81,40.5,145152,92.87974810600281,0.04735051468014717
82,41.0,146944,94.70438838005066,0.045547012239694595
83,41.5,148736,95.69760036468506,0.039392270147800446
84,42.0,150528,96.8595404624939,0.04306585714221001
85,42.5,152320,97.86768579483032,0.04270388185977936
86,43.0,154112,99.02705001831055,0.04591038078069687
87,43.5,155904,100.0377585887909,0.03406107425689697
88,44.0,157696,101.19601130485535,0.04254531487822533
89,44.5,159488,102.20908856391907,0.04139129817485809
90,45.0,161280,103.3709192276001,0.04200158268213272
91,45.5,163072,104.3871238231659,0.04216338321566582
92,46.0,164864,105.55600333213806,0.03896469995379448
93,46.5,166656,106.57642793655396,0.033974096179008484
94,47.0,168448,107.746098279953,0.042507924139499664
95,47.5,170240,108.76649069786072,0.0377984493970871
96,48.0,172032,109.92882633209229,0.038278840482234955
97,48.5,173824,110.94769501686096,0.042848262935876846
98,49.0,175616,112.11517262458801,0.04536699131131172
99,49.5,177408,113.13287854194641,0.03149203211069107
100,50.0,179200,114.30061602592468,0.03353074938058853
101,50.5,180992,115.31781721115112,0.03769172355532646
102,51.0,182784,116.48913741111755,0.036101557314395905
103,51.5,184576,117.49669241905212,0.037025973200798035
104,52.0,186368,118.65546870231628,0.03693664073944092
105,52.5,188160,119.66430568695068,0.03224360942840576
106,53.0,189952,120.83708238601685,0.04661351814866066
107,53.5,191744,121.8459062576294,0.0348566398024559
108,54.0,193536,123.0019223690033,0.036092206835746765
109,54.5,195328,124.0191605091095,0.04072844237089157
110,55.0,197120,125.18081283569336,0.04002402722835541
111,55.5,198912,126.19631123542786,0.03408642113208771
112,56.0,200704,127.36560559272766,0.04126556217670441
113,56.5,202496,128.38516521453857,0.038580529391765594
114,57.0,204288,129.54347825050354,0.03362873196601868
115,57.5,206080,130.55610632896423,0.03932417556643486
116,58.0,207872,131.77429580688477,0.03605106100440025
117,58.5,209664,132.76970767974854,0.03726848587393761
118,59.0,211456,133.9259295463562,0.032089024782180786
119,59.5,213248,134.93583130836487,0.03309563919901848
120,60.0,215040,136.10135340690613,0.03213803842663765
121,60.5,216832,137.10579657554626,0.03519214317202568
122,61.0,218624,138.35291647911072,0.03208949789404869
123,61.5,220416,139.3457326889038,0.03661264851689339
124,62.0,222208,140.5013554096222,0.038937944918870926
125,62.5,224000,141.5094873905182,0.03374713659286499
126,63.0,225792,142.67022514343262,0.034658320248126984
127,63.5,227584,143.67954063415527,0.03710223734378815
128,64.0,229376,144.84192085266113,0.03595167398452759
129,64.5,231168,145.85116386413574,0.03529350459575653
130,65.0,232960,147.00685024261475,0.03185630962252617
131,65.5,234752,148.01908540725708,0.036303743720054626
132,66.0,236544,149.1731948852539,0.03382250666618347
133,66.5,238336,150.18518567085266,0.03246791288256645
134,67.0,240128,151.3436987400055,0.037225089967250824
135,67.5,241920,152.34587597846985,0.037248529493808746
136,68.0,243712,153.5089235305786,0.0380227230489254
137,68.5,245504,154.51792669296265,0.029348859563469887
138,69.0,247296,155.67079758644104,0.034915126860141754
139,69.5,249088,156.68220472335815,0.038185425102710724
140,70.0,250880,157.8406331539154,0.027834929525852203
141,70.5,252672,158.85039162635803,0.035653505474328995
142,71.0,254464,160.02421236038208,0.032997291535139084
143,71.5,256256,161.01453971862793,0.03562342748045921
144,72.0,258048,162.17112112045288,0.03293970972299576
145,72.5,259840,163.1811444759369,0.03658551722764969
146,73.0,261632,164.33690690994263,0.03167630732059479
147,73.5,263424,165.34677529335022,0.026730496436357498
148,74.0,265216,166.54079747200012,0.03337712585926056
149,74.5,267008,167.52628207206726,0.02724752016365528
150,75.0,268800,168.68923234939575,0.03211180120706558
151,75.5,270592,169.70560240745544,0.03132399544119835
152,76.0,272384,170.86685705184937,0.028179161250591278
153,76.5,274176,171.88696122169495,0.0329388827085495
154,77.0,275968,173.04621291160583,0.0323803536593914
155,77.5,277760,174.0658266544342,0.03391323611140251
156,78.0,279552,175.23393654823303,0.029075592756271362
157,78.5,281344,176.25019764900208,0.02944403886795044
158,79.0,283136,177.40941262245178,0.029270654544234276
159,79.5,284928,178.43057346343994,0.026976659893989563
160,80.0,286720,179.61214876174927,0.03250068053603172
161,80.5,288512,180.6322865486145,0.028988992795348167
162,81.0,290304,181.7943959236145,0.02992328256368637
163,81.5,292096,182.81256294250488,0.02637198381125927
164,82.0,293888,183.97474551200867,0.030291341245174408
165,82.5,295680,184.98106813430786,0.031135013327002525
166,83.0,297472,186.13794469833374,0.030305834487080574
167,83.5,299264,187.1525022983551,0.029946230351924896
168,84.0,301056,188.31159710884094,0.030973665416240692
169,84.5,302848,189.32104969024658,0.030421942472457886
170,85.0,304640,190.48098754882812,0.024871964007616043
171,85.5,306432,191.4873502254486,0.026572687551379204
172,86.0,308224,192.6523633003235,0.030952509492635727
173,86.5,310016,193.66647124290466,0.03100532479584217
174,87.0,311808,194.81608152389526,0.03491169214248657
175,87.5,313600,195.82462859153748,0.02984617091715336
176,88.0,315392,196.98135328292847,0.024460572749376297
177,88.5,317184,197.99391722679138,0.03128400072455406
178,89.0,318976,199.1571981906891,0.0310012586414814
179,89.5,320768,200.16361546516418,0.027862364426255226
180,90.0,322560,201.32265710830688,0.027361935004591942
181,90.5,324352,202.33147597312927,0.02472730726003647
182,91.0,326144,203.48879957199097,0.03028937801718712
183,91.5,327936,204.50220775604248,0.033912353217601776
184,92.0,329728,205.6635229587555,0.03057757206261158
185,92.5,331520,206.6754183769226,0.033189062029123306
186,93.0,333312,207.8367211818695,0.02621256373822689
187,93.5,335104,208.84560251235962,0.037124909460544586
188,94.0,336896,210.01041316986084,0.02816351130604744
189,94.5,338688,211.02570629119873,0.030831938609480858
190,95.0,340480,212.18597626686096,0.027987638488411903
191,95.5,342272,213.20071506500244,0.03024253621697426
192,96.0,344064,214.35811114311218,0.02810518443584442
193,96.5,345856,215.36544799804688,0.02537413313984871
194,97.0,347648,216.52875447273254,0.029430033639073372
