num_gpu,opt_level,total_time_per_epoch,train_time_per_epoch,eval_time_per_epoch
32,O0,7.7453508377075195,7.668131589889526,1.430511474609375e-06
2,O0,131.02407336235046,130.94753551483154,1.430511474609375e-06
4,O0,65.3167040348053,65.2440254688263,9.5367431640625e-07
8,O0,32.9444146156311,32.86779260635376,1.9073486328125e-06
1,O0,259.26393270492554,259.1823184490204,1.9073486328125e-06
16,O0,16.44335126876831,16.36717462539673,2.1457672119140625e-06
64,O0,4.308055639266968,4.230986833572388,2.1457672119140625e-06
128,O0,2.1788175106048584,2.091708183288574,1.1920928955078125e-06
