num_gpu,opt_level,total_time_per_epoch,train_time_per_epoch,eval_time_per_epoch
32,O0,7.690306901931763,7.604339361190796,1.430511474609375e-06
64,O0,4.253641128540039,4.1705052852630615,1.6689300537109375e-06
2,O0,129.3706111907959,129.2864954471588,1.9073486328125e-06
4,O0,64.89253115653992,64.81028294563293,1.9073486328125e-06
8,O0,32.83317708969116,32.74866580963135,5.0067901611328125e-06
16,O0,15.173146724700928,15.086141347885132,9.5367431640625e-07
1,O0,257.87683367729187,257.79142904281616,9.5367431640625e-07
